Chromosome,Strand,Start,End,ReadCount,ModeLocation,ModeReadCount,Shape,TranscriptLocation,TranscriptID,GeneName,GeneType,X..Capped,tissue
chr19,-,10121168,10121187,0.050942270498634,10121177.5,0.025471135249317,None,tss,ENSG00000080573,ENSG00000080573,gene,100,GM12878
chr5,+,113697844,113697858,1.895463333052,113697851,0.947731666525998,None,tss,ENSG00000080709,ENSG00000080709,gene,100,GM12878
chr1,+,113933117,113933146,0.542522175713597,113933131.5,0.271261087856799,None,tss,ENSG00000081026,ENSG00000081026,gene,100,K562
chr4,-,74964904,74964919,4.90402524531444,74964911.5,2.45201262265722,None,tss,ENSG00000081041,ENSG00000081041,gene,100,K562
chr14,+,68086629,68086644,20.8983647594659,68086636.5,10.4491823797329,None,tss,ENSG00000081181,ENSG00000081181,gene,100,K562
chr1,+,198608152,198608247,185.230519027972,198608199.5,92.6152595139858,None,tss,ENSG00000081237,ENSG00000081237,gene,100,GM12878
chr19,-,19932513,19932569,12.671870416325,19932541,6.3359352081625,None,tss,ENSG00000081665,ENSG00000081665,gene,100,GM12878
chr7,-,122526499,122526524,2.34178023106992,122526511.5,1.17089011553496,None,tss,ENSG00000081803,ENSG00000081803,gene,100,GM12878
chr6,+,70576438,70576454,28.6357142459755,70576446,14.3178571229878,None,tss,ENSG00000082293,ENSG00000082293,gene,100,GM12878
chr17,-,19771242,19771256,0.052837998399299,19771249,0.0264189991996495,None,tss,ENSG00000083290,ENSG00000083290,gene,100,GM12878
chr16,+,50776021,50776045,6.706216970887,50776033,3.3531084854435,None,tss,ENSG00000083799,ENSG00000083799,gene,100,GM12878
chr2,+,27193497,27193548,38.4989828196524,27193522.5,19.2494914098262,None,tss,ENSG00000084764,ENSG00000084764,gene,100,K562
chr11,+,44587206,44587242,74.5628365742511,44587224,37.2814182871256,None,tss,ENSG00000085117,ENSG00000085117,gene,100,GM12878
chr3,-,168864315,168864339,5.69377601653356,168864327,2.84688800826678,None,tss,ENSG00000085276,ENSG00000085276,gene,100,K562
chr7,-,87230189,87230207,4.97717718535085,87230198,2.48858859267543,None,tss,ENSG00000085563,ENSG00000085563,gene,100,GM12878
chr7,-,134143841,134143924,45.9539903430418,134143882.5,22.9769951715209,None,tss,ENSG00000085662,ENSG00000085662,gene,100,GM12878
chr7,+,37960204,37960291,23.1770018482894,37960247.5,11.5885009241447,None,tss,ENSG00000086289,ENSG00000086289,gene,100,GM12878
chr16,+,230435,230499,20.7860401592126,230467,10.3930200796063,None,tss,ENSG00000086506,ENSG00000086506,gene,100,K562
chr1,-,236445251,236445266,25.122904184309,236445258.5,12.5614520921545,None,tss,ENSG00000086619,ENSG00000086619,gene,100,GM12878
chrX,+,18725758,18725784,0.0254711352493171,18725771,0.0127355676246585,None,tss,ENSG00000086717,ENSG00000086717,gene,100,GM12878
chr7,+,73624327,73624350,47.0571962145553,73624338.5,23.5285981072776,None,tss,ENSG00000086730,ENSG00000086730,gene,100,GM12878
chr19,-,49339732,49339794,0.0254711352493171,49339763,0.0127355676246585,None,tss,ENSG00000087076,ENSG00000087076,gene,100,GM12878
chr16,+,55542976,55543003,2.9352902631521,55542989.5,1.46764513157605,None,tss,ENSG00000087253,ENSG00000087253,gene,100,K562
chr20,+,54987494,54987512,45.09777392632,54987503,22.54888696316,None,tss,ENSG00000087589,ENSG00000087589,gene,100,K562
chr19,-,55549643,55549653,3.40573960893357,55549648,1.70286980446678,None,tss,ENSG00000088053,ENSG00000088053,gene,100,K562
chr1,-,23810664,23810735,4.22893652161793,23810699.5,2.11446826080897,None,tss,ENSG00000088280,ENSG00000088280,gene,100,K562
chr20,+,31350184,31350200,54.5497182362367,31350192,27.2748591181183,None,tss,ENSG00000088305,ENSG00000088305,gene,100,K562
chr20,+,4129463,4129483,0.485609554710625,4129473,0.242804777355312,None,tss,ENSG00000088826,ENSG00000088826,gene,100,K562
chr20,-,3388541,3388575,1.56479670694998,3388558,0.782398353474988,None,tss,ENSG00000088854,ENSG00000088854,gene,100,K562
chr20,-,18477809,18477857,27.0038549755862,18477833,13.5019274877931,None,tss,ENSG00000089050,ENSG00000089050,gene,100,GM12878
chr20,-,18393860,18393871,1.16178268335399,18393865.5,0.580891341676993,None,tss,ENSG00000089091,ENSG00000089091,gene,100,GM12878
chr12,+,113344755,113344805,71.09234529623,113344780,35.546172648115,None,tss,ENSG00000089127,ENSG00000089127,gene,100,GM12878
chr12,-,120703523,120703548,26.2285520945307,120703535.5,13.1142760472654,None,tss,ENSG00000089159,ENSG00000089159,gene,100,K562
chr19,+,35168567,35168620,10.9804794287723,35168593.5,5.49023971438615,None,tss,ENSG00000089335,ENSG00000089335,gene,100,GM12878
chrX,+,65382506,65382520,26.4780696081265,65382513,13.2390348040632,None,tss,ENSG00000089472,ENSG00000089472,gene,100,K562
chr16,-,4588762,4588800,31.7351929209378,4588781,15.8675964604689,None,tss,ENSG00000089486,ENSG00000089486,gene,100,GM12878
chr19,+,41119270,41119313,11.3570103364635,41119291.5,5.67850516823175,None,tss,ENSG00000090006,ENSG00000090006,gene,100,K562
chr19,-,40971643,40971664,211.668708092594,40971653.5,105.834354046297,None,tss,ENSG00000090013,ENSG00000090013,gene,100,K562
chr1,+,192544895,192544912,469.095066124233,192544903.5,234.547533062116,None,tss,ENSG00000090104,ENSG00000090104,gene,100,GM12878
chr12,+,66582919,66583077,7.57219806588889,66582998,3.78609903294445,None,tss,ENSG00000090376,ENSG00000090376,gene,100,GM12878
chr12,+,69742152,69742171,14.033800163225,69742161.5,7.01690008161252,None,tss,ENSG00000090382,ENSG00000090382,gene,100,K562
chr3,-,189838670,189838704,1.61564498949969,189838687,0.807822494749843,None,tss,ENSG00000090530,ENSG00000090530,gene,100,GM12878
chr7,-,107643567,107643657,7.11532499455081,107643612,3.5576624972754,None,tss,ENSG00000091136,ENSG00000091136,gene,100,K562
chr2,+,173940557,173940625,20.5616142070088,173940591,10.2808071035044,None,tss,ENSG00000091436,ENSG00000091436,gene,100,K562
chr3,+,112051994,112052043,25.2532056422338,112052018.5,12.6266028211169,None,tss,ENSG00000091972,ENSG00000091972,gene,100,GM12878
chr14,-,24047464,24047468,0.104546060753176,24047466,0.0522730303765878,None,tss,ENSG00000092051,ENSG00000092051,gene,100,GM12878
chr14,-,23623577,23623630,12.1357716709578,23623603.5,6.06788583547888,None,tss,ENSG00000092068,ENSG00000092068,gene,100,K562
chr5,-,115910498,115910536,45.9315835151359,115910517,22.9657917575679,None,tss,ENSG00000092421,ENSG00000092421,gene,100,GM12878
chr15,+,41851211,41851225,2.15818950402653,41851218,1.07909475201327,None,tss,ENSG00000092445,ENSG00000092445,gene,100,K562
chr1,-,119457098,119457116,2.40306531708744,119457107,1.20153265854372,None,tss,ENSG00000092607,ENSG00000092607,gene,100,GM12878
chr8,+,26435427,26435494,92.3256149071442,26435460.5,46.1628074535721,None,tss,ENSG00000092964,ENSG00000092964,gene,100,GM12878
chr22,+,19929284,19929333,94.3502605414307,19929308.5,47.1751302707154,None,tss,ENSG00000093010,ENSG00000093010,gene,100,K562
chr22,-,17700462,17700474,1.86849811756708,17700468,0.934249058783538,None,tss,ENSG00000093072,ENSG00000093072,gene,100,GM12878
chr9,-,131872928,131873088,6.76042379605201,131873008,3.380211898026,None,tss,ENSG00000095321,ENSG00000095321,gene,100,K562
chr9,-,130540998,130541013,2.96045625836554,130541005.5,1.48022812918277,None,tss,ENSG00000095370,ENSG00000095370,gene,100,GM12878
chr10,-,98031310,98031338,92.6554080857011,98031324,46.3277040428506,None,tss,ENSG00000095585,ENSG00000095585,gene,100,GM12878
chr10,+,94833642,94833655,0.317787967734782,94833648.5,0.158893983867391,None,tss,ENSG00000095596,ENSG00000095596,gene,100,K562
chr10,-,97321165,97321176,1.01957953394862,97321170.5,0.509789766974311,None,tss,ENSG00000095637,ENSG00000095637,gene,100,K562
chr10,+,28966443,28966461,3.01135026932952,28966452,1.50567513466476,None,tss,ENSG00000095739,ENSG00000095739,gene,100,K562
chr19,-,3480513,3480530,0.654833960016676,3480521.5,0.327416980008338,None,tss,ENSG00000095932,ENSG00000095932,gene,100,K562
chr19,-,18209729,18209742,1.89779821209261,18209735.5,0.948899106046303,None,tss,ENSG00000096996,ENSG00000096996,gene,100,GM12878
chr1,-,85666688,85666718,2.50659332944445,85666703,1.25329666472222,None,tss,ENSG00000097096,ENSG00000097096,gene,100,K562
chr10,-,116286599,116286654,19.3890834841615,116286626.5,9.69454174208073,None,tss,ENSG00000099204,ENSG00000099204,gene,100,GM12878
chr10,-,33623574,33623603,5.56876136047257,33623588.5,2.78438068023629,None,tss,ENSG00000099250,ENSG00000099250,gene,100,GM12878
chr16,+,30996502,30996558,9.93306180098332,30996530,4.96653090049166,None,tss,ENSG00000099377,ENSG00000099377,gene,100,K562
chrX,+,30233668,30233698,42.7714934668221,30233683,21.3857467334111,None,tss,ENSG00000099399,ENSG00000099399,gene,100,K562
chr9,+,21802627,21802675,33.7892278941674,21802651,16.8946139470837,None,tss,ENSG00000099810,ENSG00000099810,gene,100,GM12878
chr14,+,105331596,105331656,3.51438430393787,105331626,1.75719215196893,None,tss,ENSG00000099814,ENSG00000099814,gene,100,K562
chr19,+,2476116,2476132,112.780322773414,2476124,56.3901613867068,None,tss,ENSG00000099860,ENSG00000099860,gene,100,GM12878
chr22,-,20004330,20004364,3.83638072666327,20004347,1.91819036333164,None,tss,ENSG00000099889,ENSG00000099889,gene,100,K562
chr22,-,22307199,22307242,74.7986638970975,22307220.5,37.3993319485487,None,tss,ENSG00000100034,ENSG00000100034,gene,100,K562
chr22,-,22337154,22337194,47.2858415104286,22337174,23.6429207552143,None,tss,ENSG00000100038,ENSG00000100038,gene,100,K562
chr22,-,37882395,37882463,28.6044059131247,37882429,14.3022029565624,None,tss,ENSG00000100060,ENSG00000100060,gene,100,GM12878
chr22,-,37915535,37915550,0.337045992281894,37915542.5,0.168522996140947,None,tss,ENSG00000100065,ENSG00000100065,gene,100,K562
chr22,-,19166241,19166257,47.5766195843642,19166249,23.7883097921821,None,tss,ENSG00000100075,ENSG00000100075,gene,100,K562
chr22,+,25960595,25960655,14.9925492424278,25960625,7.4962746212139,None,tss,ENSG00000100077,ENSG00000100077,gene,100,GM12878
chr22,-,31536480,31536499,0.130708356211826,31536489.5,0.065354178105913,None,tss,ENSG00000100078,ENSG00000100078,gene,100,K562
chr22,-,37975952,37975968,0.184022633922097,37975960,0.0920113169610487,None,tss,ENSG00000100079,ENSG00000100079,gene,100,GM12878
chr22,+,38864041,38864150,11.5923762114343,38864095.5,5.79618810571716,None,tss,ENSG00000100196,ENSG00000100196,gene,100,K562
chr22,+,23487651,23487707,2.2730247438744,23487679,1.1365123719372,None,tss,ENSG00000100228,ENSG00000100228,gene,100,GM12878
chr22,+,29876197,29876215,1.51233846680464,29876206,0.75616923340232,None,tss,ENSG00000100285,ENSG00000100285,gene,100,K562
chr22,+,35777079,35777096,39.8792689968857,35777087.5,19.9396344984428,None,tss,ENSG00000100292,ENSG00000100292,gene,100,GM12878
chr22,+,39493207,39493223,0.972110369204777,39493215,0.486055184602389,None,tss,ENSG00000100298,ENSG00000100298,gene,100,GM12878
chr22,-,39640974,39640994,9.38172846726248,39640984,4.69086423363124,None,tss,ENSG00000100311,ENSG00000100311,gene,100,K562
chr22,-,36424822,36424881,6.6193296987152,36424851.5,3.3096648493576,None,tss,ENSG00000100320,ENSG00000100320,gene,100,K562
chr22,+,39745860,39745869,0.140552731644973,39745864.5,0.0702763658224865,None,tss,ENSG00000100321,ENSG00000100321,gene,100,K562
chr22,-,36597844,36597885,6.12840431050857,36597864.5,3.06420215525428,None,tss,ENSG00000100336,ENSG00000100336,gene,100,K562
chr22,+,37257015,37257065,39.3549293229247,37257040,19.6774646614624,None,tss,ENSG00000100365,ENSG00000100365,gene,100,GM12878
chr22,+,37309662,37309694,25.6393641545739,37309678,12.819682077287,None,tss,ENSG00000100368,ENSG00000100368,gene,100,GM12878
chr22,-,37545940,37545963,120.217011675344,37545951.5,60.108505837672,None,tss,ENSG00000100385,ENSG00000100385,gene,100,GM12878
chr14,+,31343747,31343772,27.7436597197026,31343759.5,13.8718298598513,None,tss,ENSG00000100473,ENSG00000100473,gene,100,K562
chr14,-,51411194,51411209,4.77849743610426,51411201.5,2.38924871805213,None,tss,ENSG00000100504,ENSG00000100504,gene,100,K562
chr14,-,57960545,57960595,44.9204840170073,57960570,22.4602420085037,None,tss,ENSG00000100557,ENSG00000100557,gene,100,GM12878
chr14,+,92980111,92980190,29.0687001680034,92980150.5,14.5343500840017,None,tss,ENSG00000100599,ENSG00000100599,gene,100,GM12878
chr14,-,93214962,93214979,81.1082439980485,93214970.5,40.5541219990242,None,tss,ENSG00000100600,ENSG00000100600,gene,100,GM12878
chr14,-,61191049,61191080,2.33866110309594,61191064.5,1.16933055154797,None,tss,ENSG00000100625,ENSG00000100625,gene,100,K562
chr14,-,94443066,94443092,3.20520306579435,94443079,1.60260153289717,None,tss,ENSG00000100628,ENSG00000100628,gene,100,GM12878
chr14,-,96180451,96180468,10.5563563682921,96180459.5,5.27817818414603,None,tss,ENSG00000100721,ENSG00000100721,gene,100,GM12878
chr14,+,71374433,71374453,4.05796569523081,71374443,2.02898284761541,None,tss,ENSG00000100731,ENSG00000100731,gene,100,GM12878
chr14,+,24105566,24105579,3.00725245371156,24105572.5,1.50362622685578,None,tss,ENSG00000100867,ENSG00000100867,gene,100,K562
chr14,-,35873947,35873965,251.913742118845,35873956,125.956871059422,None,tss,ENSG00000100906,ENSG00000100906,gene,100,GM12878
chr20,+,44746939,44746962,55.4100849818862,44746950.5,27.7050424909431,None,tss,ENSG00000101017,ENSG00000101017,gene,100,GM12878
chr20,+,57594454,57594491,10.5037507629593,57594472.5,5.25187538147965,None,tss,ENSG00000101162,ENSG00000101162,gene,100,K562
chr20,+,61584026,61584096,22.7488824526634,61584061,11.3744412263317,None,tss,ENSG00000101194,ENSG00000101194,gene,100,GM12878
chr20,-,62130428,62130472,12.4093958379843,62130450,6.20469791899215,None,tss,ENSG00000101210,ENSG00000101210,gene,100,K562
chr20,-,3996165,3996245,32.8606059664189,3996205,16.4303029832095,None,tss,ENSG00000101236,ENSG00000101236,gene,100,K562
chr20,-,4804113,4804127,19.9579504127096,4804120,9.97897520635478,None,tss,ENSG00000101265,ENSG00000101265,gene,100,GM12878
chr20,+,1246908,1246994,5.28562928633057,1246951,2.64281464316529,None,tss,ENSG00000101298,ENSG00000101298,gene,100,K562
chr20,-,6103666,6103737,5.39115419863283,6103701.5,2.69557709931641,None,tss,ENSG00000101311,ENSG00000101311,gene,100,GM12878
chr20,+,35169885,35169911,2.72927271402855,35169898,1.36463635701427,None,tss,ENSG00000101335,ENSG00000101335,gene,100,K562
chr20,+,30640004,30640091,0.343302420975237,30640047.5,0.171651210487618,None,tss,ENSG00000101336,ENSG00000101336,gene,100,GM12878
chr20,-,10654639,10654656,5.85143197686089,10654647.5,2.92571598843044,None,tss,ENSG00000101384,ENSG00000101384,gene,100,GM12878
chr20,-,32031457,32031576,15.1547643746599,32031516.5,7.57738218732995,None,tss,ENSG00000101400,ENSG00000101400,gene,100,K562
chr18,-,74207147,74207183,1.63284242824087,74207165,0.816421214120435,None,tss,ENSG00000101493,ENSG00000101493,gene,100,GM12878
chrX,+,7065277,7065386,27.3551762235984,7065331.5,13.6775881117992,None,tss,ENSG00000101846,ENSG00000101846,gene,100,GM12878
chrX,+,114795489,114795530,85.0035943233024,114795509.5,42.5017971616512,None,tss,ENSG00000102024,ENSG00000102024,gene,100,GM12878
chrX,-,18372792,18372822,22.5524623643365,18372807,11.2762311821683,None,tss,ENSG00000102098,ENSG00000102098,gene,100,K562
chrX,+,48644984,48645005,215.607274589031,48644994.5,107.803637294515,None,tss,ENSG00000102145,ENSG00000102145,gene,100,K562
chrX,+,22050419,22050450,60.0909503402525,22050434.5,30.0454751701262,None,tss,ENSG00000102174,ENSG00000102174,gene,100,GM12878
chrX,-,151143140,151143160,83.7243640256989,151143150,41.8621820128495,None,tss,ENSG00000102287,ENSG00000102287,gene,100,K562
chrX,+,56258811,56258838,3.0452183675714,56258824.5,1.5226091837857,None,tss,ENSG00000102349,ENSG00000102349,gene,100,GM12878
chrX,-,99987088,99987141,0.383142145840695,99987114.5,0.191571072920347,None,tss,ENSG00000102362,ENSG00000102362,gene,100,K562
chrX,+,102469997,102470094,177.280295194666,102470045.5,88.6401475973328,None,tss,ENSG00000102409,ENSG00000102409,gene,100,K562
chr13,+,108922345,108922413,22.4287070369507,108922379,11.2143535184753,None,tss,ENSG00000102524,ENSG00000102524,gene,100,GM12878
chr13,+,42031679,42031696,1.571084632457,42031687.5,0.785542316228502,None,tss,ENSG00000102760,ENSG00000102760,gene,100,K562
chr13,-,45010939,45011033,3.74896288734983,45010986,1.87448144367492,None,tss,ENSG00000102804,ENSG00000102804,gene,100,K562
chr16,-,30798492,30798535,15.2301100458648,30798513.5,7.61505502293238,None,tss,ENSG00000102870,ENSG00000102870,gene,100,K562
chr16,+,30194916,30194955,512.690704989837,30194935.5,256.345352494919,None,tss,ENSG00000102879,ENSG00000102879,gene,100,GM12878
chr16,+,57392687,57392702,843.894030472007,57392694.5,421.947015236003,None,tss,ENSG00000102962,ENSG00000102962,gene,100,GM12878
chr16,+,58059649,58059736,3.18675196076994,58059692.5,1.59337598038497,None,tss,ENSG00000102996,ENSG00000102996,gene,100,K562
chr16,+,447183,447207,65.7256404620807,447195,32.8628202310403,None,tss,ENSG00000103202,ENSG00000103202,gene,100,K562
chr16,-,17353368,17353387,1.10894468495469,17353377.5,0.554472342477344,None,tss,ENSG00000103489,ENSG00000103489,gene,100,GM12878
chr16,+,27413488,27413517,52.8881300777528,27413502.5,26.4440650388764,None,tss,ENSG00000103522,ENSG00000103522,gene,100,GM12878
chr16,+,19179856,19179908,0.050942270498634,19179882,0.025471135249317,None,tss,ENSG00000103528,ENSG00000103528,gene,100,GM12878
chr15,+,58430524,58430546,1.36901658043456,58430535,0.684508290217278,None,tss,ENSG00000103569,ENSG00000103569,gene,100,GM12878
chr15,-,43545788,43545799,7.07078329738082,43545793.5,3.53539164869041,None,tss,ENSG00000104055,ENSG00000104055,gene,100,GM12878
chr15,-,30114622,30114706,25.9320769747377,30114664,12.9660384873689,None,tss,ENSG00000104067,ENSG00000104067,gene,100,K562
chr15,-,40401062,40401092,5.54474680198397,40401077,2.77237340099199,None,tss,ENSG00000104081,ENSG00000104081,gene,100,GM12878
chr15,+,51973877,51973934,94.7872741527108,51973905.5,47.3936370763554,None,tss,ENSG00000104112,ENSG00000104112,gene,100,K562
chr15,-,41166414,41166443,31.9286925547507,41166428.5,15.9643462773754,None,tss,ENSG00000104140,ENSG00000104140,gene,100,GM12878
chr15,-,48470481,48470541,34.7332806153167,48470511,17.3666403076584,None,tss,ENSG00000104177,ENSG00000104177,gene,100,GM12878
chr8,-,91095099,91095113,20.0785148491338,91095106,10.0392574245669,None,tss,ENSG00000104327,ENSG00000104327,gene,100,K562
chr8,+,98788003,98788054,103.316078578067,98788028.5,51.6580392890334,None,tss,ENSG00000104341,ENSG00000104341,gene,100,K562
chr8,-,99306423,99306472,6.17734620601484,99306447.5,3.08867310300742,None,tss,ENSG00000104361,ENSG00000104361,gene,100,GM12878
chr8,+,79578291,79578334,10.7327210836617,79578312.5,5.36636054183087,None,tss,ENSG00000104427,ENSG00000104427,gene,100,GM12878
chr8,-,79717677,79717705,14.5344704556051,79717691,7.26723522780255,None,tss,ENSG00000104432,ENSG00000104432,gene,100,GM12878
chr8,-,116681194,116681214,2.35076974949766,116681204,1.17538487474883,None,tss,ENSG00000104447,ENSG00000104447,gene,100,K562
chr8,+,101170257,101170296,9.14844854340402,101170276.5,4.57422427170201,None,tss,ENSG00000104450,ENSG00000104450,gene,100,GM12878
